Fecha,Año,Mes,FamiliaGerencia,Producto,Total USD,Total TM,PPP
2014-05-01,2014,5,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,149169.74,279.5,533.69
2014-05-01,2014,5,POLLO,D/PATIO FASE 2 HARINA EN SACOS 45.40 KL,2564.86,8.26,310.69
2014-05-01,2014,5,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,7508.25,14.47,518.9
2014-05-01,2014,5,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,20895.86,39.01,535.67
2014-05-01,2014,5,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,330943.07,631.95,523.69
2014-05-01,2014,5,MASCOTAS,ALIMENTO P/PERRO ADULTO 100 LBS.,8773.00,12.84,683.43
2014-05-01,2014,5,MASCOTAS,ARECANA ADULTO FARDO 5 BOLSAS 25 LBS.,807.73,1.13,712.29
2014-05-01,2014,5,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,1024.79,1.27,806.89
2014-05-01,2014,5,MASCOTAS,ARECANA ADULTO H.PAIZ EN SACOS 50 LBS,583.30,0.75,779.37
2014-05-01,2014,5,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,170726.39,279.82,610.13
2014-05-01,2014,5,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,7968.12,10.41,765.43
2014-05-01,2014,5,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,491.01,0.55,890.94
2014-05-01,2014,5,MASCOTAS,ARECANA EN SACOS 50 LBS,9987.50,19.28,518.09
2014-05-01,2014,5,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,50756.23,75.57,671.66
2014-05-01,2014,5,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,2175.08,2.55,852.76
2014-05-01,2014,5,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,14576.91,20.84,699.38
2014-05-01,2014,5,MASCOTAS,GRAND SABUESO EN BOLSA 45.40KGS,91940.11,156.13,588.88
2014-05-01,2014,5,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,572.86,0.68,839.27
2014-05-01,2014,5,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,5710.98,7.1,804.01
2014-05-01,2014,5,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,50565.77,81.31,621.92
2014-05-01,2014,5,MASCOTAS,SMARTCAN CACHORRO 38 LBS,22579.92,30.82,732.66
2014-05-01,2014,5,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,54825.34,72.98,751.21
2014-05-01,2014,5,PECES,CASCARA DE SOYA,254.05,0.35,717.15
2014-05-01,2014,5,PECES,PULPA REMLACHA,262.87,0.3,876.74
2014-05-01,2014,5,PECES,SALVADO D ARROZ,4680.07,4.12,"1,135.07"
2014-05-01,2014,5,PECES,TILAPIA MAX 28% 6-8M EN SACOS 45.40 KL,2100.27,3.67,571.64
2014-05-01,2014,5,PECES,TILAPIA MAX 32% 4 MM EN SACOS 45.40 KL,162975.90,229.52,710.08
2014-05-01,2014,5,PECES,TILAPIA MAX 32% 45.40 KL,47786.60,65.05,734.67
2014-05-01,2014,5,PECES,TILAPIA MAX 36% 4 MM 45.40 KL,10435.62,12.97,804.43
2014-05-01,2014,5,PECES,TILAPIA MAX 38% 2 MM VITAMI.C EN SACOS 45.40 KL,59905.83,65.23,918.43
2014-05-01,2014,5,GALLINA,ARECA PRIMIUM CRIA 1 HARINA EN SACOS 45.40 KL,2039.45,3.99,510.93
2014-05-01,2014,5,GALLINA,ARECA PRIMIUM CRIA 2 HARINA EN SACOS 45.40 KL,1649.03,3.18,519.36
2014-05-01,2014,5,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,13842.12,29.3,472.39
2014-05-01,2014,5,GALLINA,ARECA PRIMIUM POST 1 HARINA EN SACOS 45.40 KL,64035.36,149.1,429.49
2014-05-01,2014,5,GALLINA,ARECA PRIMIUM POST 2 HARINA EN SACOS 45.40 KL,9803.02,20.28,483.49
2014-05-01,2014,5,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,24398.83,69.54,350.88
2014-05-01,2014,5,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,12111.22,24.99,484.59
2014-06-01,2014,6,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,71081.20,68.95,"1,030.97"
2014-06-01,2014,6,CAMARON,C-MAX 25% CREC 1.8,46398.00,59.87,774.92
2014-06-01,2014,6,CAMARON,C-MAX 25% CREC 2.0,30932.00,39.92,774.92
2014-06-01,2014,6,CAMARON,C-MAX 25% FINA 1.,616686.40,761.13,810.23
2014-06-01,2014,6,CAMARON,C-MAX 25% FINA 1. 45.,57725.64,80.83,714.16
2014-06-01,2014,6,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX,61421.66,99.79,615.51
2014-06-01,2014,6,CAMARON,C-MAX 25% GRANULADO PME ACIDOMIX,8402.95,13.61,617.51
2014-06-01,2014,6,CAMARON,C-MAX 28% FINA 1.,50001.60,59.87,835.11
2014-06-01,2014,6,CAMARON,C-MAX 30% CREC 1.8,424758.39,509.52,833.64
2014-06-01,2014,6,CAMARON,C-MAX 30% CREC 2,1195089.73,"1,480.18",807.39
2014-06-01,2014,6,CAMARON,C-MAX 30% FINA 1.,111239.97,139.25,798.83
2014-06-01,2014,6,CAMARON,C-MAX 30% FINA 1. PME.MED,13747.20,14.51,947.1
2014-06-01,2014,6,CAMARON,C-MAX 30% FINA 1.P,8170.39,20.41,400.28
2014-06-01,2014,6,CAMARON,C-MAX 35% CREC 0.P MED,51678.15,56.56,913.64
2014-06-01,2014,6,CAMARON,C-MAX 35% CREC 1.2,628376.75,601.15,"1,045.30"
2014-06-01,2014,6,CAMARON,C-MAX 35% CREC 1.8,691551.31,757.05,913.49
2014-06-01,2014,6,CAMARON,C-MAX 35% CREC 2,132919.60,139.71,951.42
2014-06-01,2014,6,CAMARON,C-MAX 35% FINA 1.,93840.97,113.4,827.53
2014-06-01,2014,6,CAMARON,C-MAX 35% INICMIX,67863.40,69.85,971.51
2014-06-01,2014,6,CAMARON,C-MAX 35% INICMIX SHT,1805.13,2.27,795.93
2014-06-01,2014,6,CAMARON,C-MAX MAX 25% FINA 1.,20640.00,45.36,455.03
2014-06-01,2014,6,POLLO,ALIMENTO PLUS P FASE 2 S/PIGMEN SH 45.40 KL,33946.63,69.13,491.07
2014-06-01,2014,6,POLLO,ARECA AZ FASE 2 HARINA EN SACOS 45.40 KL,21753.85,41.82,520.16
2014-06-01,2014,6,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,21432.35,39.73,539.39
2014-06-01,2014,6,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,77627.83,146.01,531.66
2014-06-01,2014,6,POLLO,ARECA PR FASE 2 HARINA EN SACOS 45.40 KL,22935.69,42.23,543.12
2014-06-01,2014,6,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,136081.52,261.72,519.94
2014-06-01,2014,6,POLLO,D/PATIO FASE 2 HARINA EN SACOS 45.40 KL,1049.59,2.86,367.29
2014-06-01,2014,6,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,8206.99,16.19,506.82
2014-06-01,2014,6,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,26000.07,48.44,536.71
2014-06-01,2014,6,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,278606.63,527.35,528.32
2014-06-01,2014,6,MASCOTAS,ALIMENTO P/PERRO ADULTO 100 LBS.,5270.00,7.71,683.43
2014-06-01,2014,6,MASCOTAS,ARECANA ADULTO FARDO 5 BOLSAS 25 LBS.,88.03,0.12,705.71
2014-06-01,2014,6,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,1159.77,1.45,799.02
2014-06-01,2014,6,MASCOTAS,ARECANA ADULTO H.PAIZ EN SACOS 50 LBS,947.41,1.22,773.58
2014-06-01,2014,6,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,154507.18,239,646.48
2014-06-01,2014,6,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,8637.69,10.27,840.74
2014-06-01,2014,6,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,486.02,0.55,881.88
2014-06-01,2014,6,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,45450.24,66.54,683.03
2014-06-01,2014,6,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,2875.02,3.33,864.14
2014-06-01,2014,6,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,7455.04,11.36,656.11
2014-06-01,2014,6,MASCOTAS,GRAND SABUESO EN BOLSA 45.40KGS,68335.73,121.7,561.51
2014-06-01,2014,6,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,1067.23,1.27,843.43
2014-06-01,2014,6,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,7474.71,9.2,812.76
2014-06-01,2014,6,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,43666.46,71.53,610.45
2014-06-01,2014,6,MASCOTAS,SMARTCAN CACHORRO 38 LBS,19651.42,28.34,693.49
2014-06-01,2014,6,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,53445.00,76.39,699.68
2014-06-01,2014,6,PECES,TILAPIA MAX 28% 6-8M EN SACOS 45.40 KL,1320.14,2.09,632.7
2014-06-01,2014,6,PECES,TILAPIA MAX 32% 4 MM EN SACOS 45.40 KL,27488.12,59.83,459.45
2014-06-01,2014,6,PECES,TILAPIA MAX 32% 45.40 KL,89201.00,122.2,729.97
2014-06-01,2014,6,PECES,TILAPIA MAX 36% 4 MM 45.40 KL,1456.58,1.81,802.8
2014-06-01,2014,6,PECES,TILAPIA MAX 38% 2 MM VITAMI.C EN SACOS 45.40 KL,51384.78,56.97,901.94
2014-06-01,2014,6,GALLINA,ARECA PRIMIUM CRIA 1 HARINA EN SACOS 45.40 KL,466.08,0.91,513.76
2014-06-01,2014,6,GALLINA,ARECA PRIMIUM CRIA 2 HARINA EN SACOS 45.40 KL,3351.21,6.49,516.65
2014-06-01,2014,6,GALLINA,ARECA PRIMIUM CRIA 3 HARINA EN SACOS 45.40 KL,941.23,1.81,518.76
2014-06-01,2014,6,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,11306.45,23.68,477.52
2014-06-01,2014,6,GALLINA,ARECA PRIMIUM POST 1 HARINA EN SACOS 45.40 KL,63018.42,141.2,446.3
2014-06-01,2014,6,GALLINA,ARECA PRIMIUM POST 2 HARINA EN SACOS 45.40 KL,5751.42,11.93,482.12
2014-06-01,2014,6,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,6918.55,20.41,338.95
2014-06-01,2014,6,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,12817.45,25.31,506.41
2014-07-01,2014,7,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,59263.25,57.83,"1,024.73"
2014-07-01,2014,7,CAMARON,CAMARON MEZCLA ORGANICA,4739.90,4.99,949.97
2014-07-01,2014,7,CAMARON,C-MAX 25% CREC 2.0,77330.00,99.79,774.92
2014-07-01,2014,7,CAMARON,C-MAX 25% FINA 1.,950980.80,"1,137.61",835.95
2014-07-01,2014,7,CAMARON,C-MAX 25% FINA 1. 45.,129472.44,180.3,718.08
2014-07-01,2014,7,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX,21096.08,34.02,620.12
2014-07-01,2014,7,CAMARON,C-MAX 25% GRANULADO PME ACIDOMIX,36945.42,59.78,617.99
2014-07-01,2014,7,CAMARON,C-MAX 28% CREC 1.8,43060.60,49.9,863.02
2014-07-01,2014,7,CAMARON,C-MAX 28% CREC 2.0,7834.20,9.98,785.07
2014-07-01,2014,7,CAMARON,C-MAX 28% FINA 1.,87277.76,104.78,832.96
2014-07-01,2014,7,CAMARON,C-MAX 30% CREC 1.8,239215.00,278.96,857.53
2014-07-01,2014,7,CAMARON,C-MAX 30% CREC 2,1572494.68,"1,927.13",815.98
2014-07-01,2014,7,CAMARON,C-MAX 30% FINA 1.,75210.33,100.06,751.63
2014-07-01,2014,7,CAMARON,C-MAX 30% FINA 1. AD,227351.78,299.37,759.43
2014-07-01,2014,7,CAMARON,C-MAX 35% 500-1200 MICRONES SHT,25970.00,22.68,"1,145.08"
2014-07-01,2014,7,CAMARON,C-MAX 35% CREC 1.2,527020.21,499.45,"1,055.20"
2014-07-01,2014,7,CAMARON,C-MAX 35% CREC 1.8,1199690.33,"1,255.68",955.41
2014-07-01,2014,7,CAMARON,C-MAX 35% CREC 2,114100.80,119.75,952.84
2014-07-01,2014,7,CAMARON,C-MAX 35% FINA 1.,20684.07,23.59,876.93
2014-07-01,2014,7,CAMARON,C-MAX 35% FINA 1.P MED,16014.90,14.97,"1,069.90"
2014-07-01,2014,7,CAMARON,C-MAX 35% INIC 1,39213.64,40.01,980.17
2014-07-01,2014,7,CAMARON,C-MAX 35% INICMIX,6702.00,6.8,985.02
2014-07-01,2014,7,CAMARON,C-MAX MAX 25% FINA 1.,10320.00,22.68,455.03
2014-07-01,2014,7,POLLO,ALIMENTO PLUS P FASE 2 S/PIGMEN SH 45.40 KL,17309.15,34.43,502.77
2014-07-01,2014,7,POLLO,ARECA AZ FASE 2 HARINA EN SACOS 45.40 KL,24001.72,46.09,520.81
2014-07-01,2014,7,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,19801.49,35.15,563.29
2014-07-01,2014,7,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,107325.68,192.46,557.65
2014-07-01,2014,7,POLLO,ARECA PR FASE 2 HARINA EN SACOS 45.40 KL,40694.51,72.48,561.43
2014-07-01,2014,7,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,154929.64,277.6,558.11
2014-07-01,2014,7,POLLO,D/PATIO FASE 2 HARINA EN SACOS 45.40 KL,2370.32,6.03,392.91
2014-07-01,2014,7,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,3452.81,6.35,543.72
2014-07-01,2014,7,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,23516.91,43.36,542.32
2014-07-01,2014,7,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,360581.31,658.66,547.44
2014-07-01,2014,7,MASCOTAS,ALIMENTO P/PERRO ADULTO 100 LBS.,10325.00,15.88,650.36
2014-07-01,2014,7,MASCOTAS,ALIMENTO P/PERRO ADULTO 65 LBS.,3023.28,7.08,427.26
2014-07-01,2014,7,MASCOTAS,ARECANA ADULTO FARDO 5 BOLSAS 25 LBS.,1320.08,1.86,709.82
2014-07-01,2014,7,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,1892.88,2.36,802.52
2014-07-01,2014,7,MASCOTAS,ARECANA ADULTO H.PAIZ EN SACOS 50 LBS,369.95,0.48,776.76
2014-07-01,2014,7,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,176578.16,307.35,574.51
2014-07-01,2014,7,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,11639.05,14.47,804.38
2014-07-01,2014,7,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,542.62,0.61,886.13
2014-07-01,2014,7,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,50112.53,74.34,674.06
2014-07-01,2014,7,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,3669.87,4.27,858.84
2014-07-01,2014,7,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,15195.25,21.27,714.28
2014-07-01,2014,7,MASCOTAS,GRAND SABUESO EN BOLSA 45.40KGS,87692.36,164.88,531.85
2014-07-01,2014,7,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,1547.93,1.84,839.84
2014-07-01,2014,7,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,6713.42,8.51,788.87
2014-07-01,2014,7,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,46202.60,75.36,613.06
2014-07-01,2014,7,MASCOTAS,SMARTCAN CACHORRO 38 LBS,28483.34,39.09,728.61
2014-07-01,2014,7,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,74999.09,100.36,747.32
2014-07-01,2014,7,PECES,PULPA REMLACHA,1048.92,1.2,873.29
2014-07-01,2014,7,PECES,TILAPIA MAX 28% 6-8M EN SACOS 45.40 KL,1496.15,2.31,646.75
2014-07-01,2014,7,PECES,TILAPIA MAX 32% 4 MM EN SACOS 45.40 KL,57018.56,76.88,741.62
2014-07-01,2014,7,PECES,TILAPIA MAX 32% 45.40 KL,56133.05,76.84,730.53
2014-07-01,2014,7,PECES,TILAPIA MAX 32% 6 MM EN SACOS 45.40 KL,17695.36,24.18,731.92
2014-07-01,2014,7,PECES,TILAPIA MAX 36% 4 MM 45.40 KL,9378.05,11.66,804.48
2014-07-01,2014,7,PECES,TILAPIA MAX 38% 2 MM VITAMI.C EN SACOS 45.40 KL,45042.31,49.21,915.22
2014-07-01,2014,7,GALLINA,ARECA PRIMIUM CRIA 1 HARINA EN SACOS 45.40 KL,401.11,2.63,152.46
2014-07-01,2014,7,GALLINA,ARECA PRIMIUM CRIA 3 HARINA EN SACOS 45.40 KL,1652.59,3.18,520.48
2014-07-01,2014,7,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,11873.11,26.35,450.53
2014-07-01,2014,7,GALLINA,ARECA PRIMIUM POST 1 HARINA EN SACOS 45.40 KL,103547.40,229.2,451.78
2014-07-01,2014,7,GALLINA,ARECA PRIMIUM POST 2 HARINA EN SACOS 45.40 KL,5041.08,10.39,485.31
2014-07-01,2014,7,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,8076.88,18.42,438.58
2014-07-01,2014,7,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,18829.98,36.51,515.69
2014-08-01,2014,8,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,56179.12,56.7,990.83
2014-08-01,2014,8,CAMARON,C-MAX 25% CREC 1.8,57809.72,71.67,806.64
2014-08-01,2014,8,CAMARON,C-MAX 25% FINA 1.,200006.40,239.5,835.11
2014-08-01,2014,8,CAMARON,C-MAX 25% FINA 1. 45.,14269.20,19.96,714.96
2014-08-01,2014,8,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX,83797.65,136.08,615.81
2014-08-01,2014,8,CAMARON,C-MAX 28% CREC 1.8,19558.00,19.96,979.95
2014-08-01,2014,8,CAMARON,C-MAX 28% CREC 2.0,15668.40,19.96,785.07
2014-08-01,2014,8,CAMARON,C-MAX 30% CREC 1.8,448281.19,517.1,866.92
2014-08-01,2014,8,CAMARON,C-MAX 30% CREC 2,1953505.67,"2,402.41",813.14
2014-08-01,2014,8,CAMARON,C-MAX 30% FINA 1.,358.95,0.5,719.41
2014-08-01,2014,8,CAMARON,C-MAX 30% FINA 1. AD,79999.91,106.5,751.15
2014-08-01,2014,8,CAMARON,C-MAX 30% FINA 1. MED,265605.68,349.72,759.48
2014-08-01,2014,8,CAMARON,C-MAX 30% FINA 1. PME.MED,10136.08,14.06,720.85
2014-08-01,2014,8,CAMARON,C-MAX 35% CREC 1.2,333890.58,325.91,"1,024.50"
2014-08-01,2014,8,CAMARON,C-MAX 35% CREC 1.8,656783.15,712.78,921.44
2014-08-01,2014,8,CAMARON,C-MAX 35% CREC 2,3929.12,4.94,794.7
2014-08-01,2014,8,CAMARON,C-MAX 35% FINA 1.,35728.00,39.92,895.08
2014-08-01,2014,8,CAMARON,C-MAX 35% INIC 1,6600.00,6.8,970.03
2014-08-01,2014,8,CAMARON,C-MAX 35% INICMIX,10723.20,10.89,985.02
2014-08-01,2014,8,CAMARON,C-MAX MAX 25% FINA 1.,4457.09,9.98,446.65
2014-08-01,2014,8,POLLO,ALIMENTO PLUS P FASE 2 S/PIGMEN SH 45.40 KL,8677.23,16.33,531.39
2014-08-01,2014,8,POLLO,ARECA AZ FASE 2 HARINA EN SACOS 45.40 KL,26729.85,51.39,520.12
2014-08-01,2014,8,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,21140.06,37.65,561.52
2014-08-01,2014,8,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,88188.37,158.94,554.86
2014-08-01,2014,8,POLLO,ARECA PR FASE 2 HARINA EN SACOS 45.40 KL,31327.99,55.47,564.73
2014-08-01,2014,8,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,160045.15,288.67,554.43
2014-08-01,2014,8,POLLO,D/PATIO FASE 2 HARINA EN SACOS 45.40 KL,2593.91,6.99,371.34
2014-08-01,2014,8,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,22905.29,43.27,529.32
2014-08-01,2014,8,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,23450.00,43.41,540.21
2014-08-01,2014,8,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,318066.54,578.6,549.71
2014-08-01,2014,8,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,1448.18,1.81,798.17
2014-08-01,2014,8,MASCOTAS,ARECANA ADULTO H.PAIZ EN SACOS 50 LBS,368.11,0.48,772.9
2014-08-01,2014,8,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,137186.70,235.28,583.08
2014-08-01,2014,8,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,7739.64,11.82,655.01
2014-08-01,2014,8,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,539.68,0.61,881.32
2014-08-01,2014,8,MASCOTAS,ARECANA EN SACOS 50 LBS,9987.50,19.28,518.09
2014-08-01,2014,8,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,43378.53,67.36,643.99
2014-08-01,2014,8,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,1222.17,1.47,829.77
2014-08-01,2014,8,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,11079.53,15.92,695.9
2014-08-01,2014,8,MASCOTAS,GRAND SABUESO EN BOLSA 45.40KGS,100785.13,171.68,587.04
2014-08-01,2014,8,MASCOTAS,GRAND SABUESO PR 22.70 KL,10010.00,17.46,573.2
2014-08-01,2014,8,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,319.28,0.48,658.33
2014-08-01,2014,8,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,5814.86,7.51,774.05
2014-08-01,2014,8,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,38350.85,62.26,616.02
2014-08-01,2014,8,MASCOTAS,SMARTCAN CACHORRO 38 LBS,23178.47,31.97,724.92
2014-08-01,2014,8,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,58959.08,79.22,744.24
2014-08-01,2014,8,PECES,TILAPIA MAX 28% 6-8M EN SACOS 45.40 KL,2537.64,3.95,643.05
2014-08-01,2014,8,PECES,TILAPIA MAX 32% 4 MM EN SACOS 45.40 KL,65616.10,89.31,734.68
2014-08-01,2014,8,PECES,TILAPIA MAX 32% 45.40 KL,27502.27,37.78,727.88
2014-08-01,2014,8,PECES,TILAPIA MAX 32% 6 MM EN SACOS 45.40 KL,39631.36,54.07,732.99
2014-08-01,2014,8,PECES,TILAPIA MAX 36% 4 MM 45.40 KL,11386.93,14.29,796.95
2014-08-01,2014,8,PECES,TILAPIA MAX 38% 2 MM VITAMI.C EN SACOS 45.40 KL,82939.54,91.85,902.96
2014-08-01,2014,8,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,7352.89,15.65,469.86
2014-08-01,2014,8,GALLINA,ARECA PRIMIUM POST 1 HARINA EN SACOS 45.40 KL,85277.14,187.56,454.66
2014-08-01,2014,8,GALLINA,ARECA PRIMIUM POST 2 HARINA EN SACOS 45.40 KL,5424.47,10.84,500.37
2014-08-01,2014,8,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,5752.96,13.2,435.84
2014-08-01,2014,8,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,20704.26,39.96,518.1
2014-09-01,2014,9,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,43318.40,42.64,"1,015.96"
2014-09-01,2014,9,CAMARON,C-MAX 25% CREC 1.8,3020.82,4.54,665.98
2014-09-01,2014,9,CAMARON,C-MAX 25% FINA 1.,200006.40,239.5,835.11
2014-09-01,2014,9,CAMARON,C-MAX 25% FINA 1. 45.,28538.40,39.92,714.96
2014-09-01,2014,9,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX,70531.36,113.4,621.98
2014-09-01,2014,9,CAMARON,C-MAX 28% CREC 1.8,15668.40,19.96,785.07
2014-09-01,2014,9,CAMARON,C-MAX 30% CREC 1.8,384450.20,441.48,870.82
2014-09-01,2014,9,CAMARON,C-MAX 30% CREC 2,1199571.19,"1,481.16",809.89
2014-09-01,2014,9,CAMARON,C-MAX 30% FINA 1.,19160.00,22.68,844.81
2014-09-01,2014,9,CAMARON,C-MAX 30% FINA 1. MED,94496.35,124.42,759.49
2014-09-01,2014,9,CAMARON,C-MAX 35% CREC 1.2,637667.11,587.13,"1,086.07"
2014-09-01,2014,9,CAMARON,C-MAX 35% CREC 1.2 MED,17664.90,14.97,"1,180.13"
2014-09-01,2014,9,CAMARON,C-MAX 35% CREC 1.8,623667.56,666.96,935.09
2014-09-01,2014,9,CAMARON,C-MAX 35% CREC 1.8 MED,44748.00,49.9,896.84
2014-09-01,2014,9,CAMARON,C-MAX 35% FINA 1.,145079.52,162.43,893.17
2014-09-01,2014,9,CAMARON,C-MAX GRAIN PELLET 45.40 KL,7515.77,14.97,502.1
2014-09-01,2014,9,CAMARON,C-MAX MAX 25% FINA 1.,51600.00,113.4,455.03
2014-09-01,2014,9,POLLO,ARECA AZ FASE 2 HARINA EN SACOS 45.40 KL,21383.17,40.64,526.14
2014-09-01,2014,9,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,25409.29,45.31,560.74
2014-09-01,2014,9,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,82488.01,147.6,558.87
2014-09-01,2014,9,POLLO,ARECA PR FASE 2 HARINA EN SACOS 45.40 KL,23100.75,40.82,565.87
2014-09-01,2014,9,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,161470.56,288.71,559.28
2014-09-01,2014,9,POLLO,D/PATIO FASE 2 HARINA EN SACOS 45.40 KL,3171.86,8.62,368.04
2014-09-01,2014,9,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,42653.89,78.47,543.56
2014-09-01,2014,9,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,25865.97,47.81,541.03
2014-09-01,2014,9,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,347999.45,627.09,554.94
2014-09-01,2014,9,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,1538.71,1.91,807.68
